s2_id,title,authors,abstract,publication_type,venue,date,year,is_open_access,open_access_pdf,s2_url,citations,field_of_study,query_source,pipeline_stages,topics,subject_areas,modalities,languages_supported,models_released,model_sizes,research_focus,contribution_type,relevance_score,relevance_reasoning,keywords
c2699ff6ea7c112c7e6fc38d4306593c28e711f4,Pangu Embedded: An Efficient Dual-system LLM Reasoner with Metacognition,"['Hanting Chen', 'Yasheng Wang', 'Kai Han', 'Dong Li', 'Lin Li', 'Zhenni Bi', 'Jinpeng Li', 'Haoyu Wang', 'Fei Mi', 'Mingjian Zhu', 'Bin Wang', 'Kaikai Song', 'Yifei Fu', 'X. He', 'Yu-Mei Luo', 'Chong Zhu', 'Quan He', 'Xue Wu', 'Wei He', 'Hailin Hu', 'Yehui Tang', 'Dacheng Tao', 'Xinghao Chen', 'Yunhe Wang']","This work presents Pangu Embedded, an efficient Large Language Model (LLM) reasoner developed on Ascend Neural Processing Units (NPUs), featuring flexible fast and slow thinking capabilities. Pangu Embedded addresses the significant computational costs and inference latency challenges prevalent in existing reasoning-optimized LLMs. We propose a two-stage training framework for its construction. In Stage 1, the model is finetuned via an iterative distillation process, incorporating inter-iteration model merging to effectively aggregate complementary knowledge. This is followed by reinforcement learning on Ascend clusters, optimized by a latency-tolerant scheduler that combines stale synchronous parallelism with prioritized data queues. The RL process is guided by a Multi-source Adaptive Reward System (MARS), which generates dynamic, task-specific reward signals using deterministic metrics and lightweight LLM evaluators for mathematics, coding, and general problem-solving tasks. Stage 2 introduces a dual-system framework, endowing Pangu Embedded with a""fast""mode for routine queries and a deeper""slow""mode for complex inference. This framework offers both manual mode switching for user control and an automatic, complexity-aware mode selection mechanism that dynamically allocates computational resources to balance latency and reasoning depth. Experimental results on benchmarks including AIME 2024, GPQA, and LiveCodeBench demonstrate that Pangu Embedded with 7B parameters, outperforms similar-size models like Qwen3-8B and GLM4-9B. It delivers rapid responses and state-of-the-art reasoning quality within a single, unified model architecture, highlighting a promising direction for developing powerful yet practically deployable LLM reasoners.",['JournalArticle'],arXiv.org,2025-05-28,2025,False,,https://www.semanticscholar.org/paper/c2699ff6ea7c112c7e6fc38d4306593c28e711f4,46,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference', 'Evaluation']","['Knowledge Distillation', 'Model Compression', 'Parameter-Efficient Fine-Tuning', 'Efficient Architectures', 'Language Modeling', 'Benchmark and Evaluation']","['Language Modeling', 'Efficient Methods']",['Text'],['en'],['Pangu Embedded'],[7.0],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper primarily focuses on efficiency improvements for large language models, including dual system reasoning and fast/slow modes to reduce latency and computational cost, which benefits practical deployment. However, it does not emphasize multilinguality or specifically target low-resource languages or edge devices explicitly.","['Pangu Embedded', 'Large Language Model', 'LLM', 'Reasoning', 'Dual-system', 'Fast thinking', 'Slow thinking', 'Iterative Distillation', 'Model Merging', 'Reinforcement Learning', 'Latency-tolerant Scheduler', 'Multi-source Adaptive Reward System', 'MARS', 'Ascend Neural Processing Units', 'NPUs', 'Efficient Inference', 'AIME 2024', 'GPQA', 'LiveCodeBench', 'Qwen3-8B', 'GLM4-9B', 'Parameter-efficient fine-tuning', 'Model compression', 'Language modeling']"
c26bb68806a992bf4fc85b5639e1657a445c4781,On the Representation Collapse of Sparse Mixture of Experts,"['Zewen Chi', 'Li Dong', 'Shaohan Huang', 'Damai Dai', 'Shuming Ma', 'Barun Patra', 'Saksham Singhal', 'Payal Bajaj', 'Xia Song', 'Furu Wei']","Sparse mixture of experts provides larger model capacity while requiring a constant computational overhead. It employs the routing mechanism to distribute input tokens to the best-matched experts according to their hidden representations. However, learning such a routing mechanism encourages token clustering around expert centroids, implying a trend toward representation collapse. In this work, we propose to estimate the routing scores between tokens and experts on a low-dimensional hypersphere. We conduct extensive experiments on cross-lingual language model pre-training and fine-tuning on downstream tasks. Experimental results across seven multilingual benchmarks show that our method achieves consistent gains. We also present a comprehensive analysis on the representation and routing behaviors of our models. Our method alleviates the representation collapse issue and achieves more consistent routing than the baseline mixture-of-experts methods.",['JournalArticle'],Neural Information Processing Systems,2022-04-20,2022,True,http://arxiv.org/pdf/2204.09179,https://www.semanticscholar.org/paper/c26bb68806a992bf4fc85b5639e1657a445c4781,153,"['Computer Science', 'Computer Science']",multilingual,"['Pretraining', 'Post-training', 'Evaluation']","['Mixture of Experts', 'Multilingual Pretraining', 'Cross-Lingual Transfer', 'Efficient Architectures', 'Model Compression', 'Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Benchmark and Evaluation']","['Multilingualism and Cross-Lingual NLP', 'Efficient Methods', 'Language Modeling', 'Resources and Evaluation']",['Text'],['multilingual'],[],[],Both,"['Method', 'Evaluation', 'Analysis']",4,"The paper explicitly addresses the representation collapse problem in sparse mixture of experts models for multilingual language model pre-training and fine-tuning, aiming to improve routing consistency and model efficiency. This tackles the tension between maintaining strong multilingual performance and optimizing model capacity and efficiency, relevant to multilingual NLP on constrained resources.","['Sparse Mixture of Experts', 'Routing Mechanism', 'Representation Collapse', 'Hypersphere Routing', 'Cross-lingual Pretraining', 'Multilingual Benchmarks', 'Token Clustering', 'Expert Centroids', 'Routing Scores', 'Model Capacity', 'Efficient Architectures', 'Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Routing Behavior', 'Multilingual NLP']"
c375e121926db9551f224ff235018ea38bb159b7,BinaryBERT: Pushing the Limit of BERT Quantization,"['Haoli Bai', 'Wei Zhang', 'Lu Hou', 'Lifeng Shang', 'Jing Jin', 'Xin Jiang', 'Qun Liu', 'Michael R. Lyu', 'Irwin King']","The rapid development of large pre-trained language models has greatly increased the demand for model compression techniques, among which quantization is a popular solution. In this paper, we propose BinaryBERT, which pushes BERT quantization to the limit by weight binarization. We find that a binary BERT is hard to be trained directly than a ternary counterpart due to its complex and irregular loss landscape. Therefore, we propose ternary weight splitting, which initializes BinaryBERT by equivalently splitting from a half-sized ternary network. The binary model thus inherits the good performance of the ternary one, and can be further enhanced by fine-tuning the new architecture after splitting. Empirical results show that our BinaryBERT has only a slight performance drop compared with the full-precision model while being 24x smaller, achieving the state-of-the-art compression results on the GLUE and SQuAD benchmarks. Code will be released.","['JournalArticle', 'Conference']",Annual Meeting of the Association for Computational Linguistics,2020-12-31,2020,True,https://aclanthology.org/2021.acl-long.334.pdf,https://www.semanticscholar.org/paper/c375e121926db9551f224ff235018ea38bb159b7,255,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference', 'Evaluation']","['Quantization', 'Model Compression']",['Efficient Methods'],['Text'],['en'],['BinaryBERT'],[],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper focuses on aggressive quantization (weight binarization) of BERT models, which is a core efficiency technique relevant for edge deployment. However, it does not explicitly address multilinguality or cross-lingual transfer, focusing solely on English benchmarks (GLUE and SQuAD). Thus, it is moderately relevant on the efficiency dimension but not on multilinguality.","['BinaryBERT', 'BERT', 'quantization', 'weight binarization', 'ternary weight splitting', 'model compression', 'GLUE benchmark', 'SQuAD benchmark', 'fine-tuning', 'post-training quantization', 'deep learning', 'language models', 'state-of-the-art compression']"
c4022c8b34254068af24ca00b5b7d5aa250ce2bf,Llama2Vec: Unsupervised Adaptation of Large Language Models for Dense Retrieval,"['Chaofan Li', 'Zheng Liu', 'Shitao Xiao', 'Yingxia Shao', 'Defu Lian']","Dense retrieval calls for discriminative embeddings to represent the semantic relationship between query and document. It may benefit from the using of large language models (LLMs), given LLMs'strong capability on semantic understanding. However, the LLMs are learned by auto-regression, whose working mechanism is completely different from representing whole text as one discriminative embedding. Thus, it is imperative to study how to adapt LLMs properly so that they can be effectively initialized as the backbone encoder for dense retrieval. In this paper, we propose a novel approach, called Llama2Vec, which performs unsupervised adaptation of LLM for its dense retrieval application. Llama2Vec consists of two pretext tasks: EBAE (Embedding-Based Auto-Encoding) and EBAR (Embedding-Based Auto-Regression), where the LLM is prompted to reconstruct the input sentence and predict the next sentence based on its text embeddings. Llama2Vec is simple, lightweight, but highly effective. It is used to adapt LLaMA-2-7B on the Wikipedia corpus. With a moderate steps of adaptation, it substantially improves the model's fine-tuned performances on a variety of dense retrieval benchmarks. Notably, it results in the new state-of-the-art performances on popular benchmarks, such as passage and document retrieval on MSMARCO, and zero-shot retrieval on BEIR. The model and source code will be made publicly available to facilitate the future research. Our model is available at https://github.com/FlagOpen/FlagEmbedding.","['JournalArticle', 'Conference']",Annual Meeting of the Association for Computational Linguistics,2023-12-24,2023,False,,https://www.semanticscholar.org/paper/c4022c8b34254068af24ca00b5b7d5aa250ce2bf,104,"['Computer Science', 'Computer Science']",efficient,"['Pretraining', 'Post-training', 'Evaluation']","['Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Information Extraction', 'Benchmark and Evaluation']","['Efficient Methods', 'Information Retrieval and Text Mining', 'Language Modeling']",['Text'],['en'],['Llama2Vec (adapted LLaMA-2-7B)'],[7.0],Efficiency,"['Method', 'Evaluation']",3,"The paper focuses on efficient adaptation (post-training) of large language models for improved dense retrieval performance using a parameter-efficient approach. Although it improves language model utility and retrieval, it concentrates primarily on English and does not explicitly address multilingual or edge device constraints. Therefore, it is moderately relevant to the last mile of NLP but does not cover multilinguality or edge deployment directly.","['Llama2Vec', 'LLaMA-2-7B', 'dense retrieval', 'unsupervised adaptation', 'embedding-based auto-encoding', 'embedding-based auto-regression', 'parameter-efficient fine-tuning', 'MSMARCO', 'BEIR', 'language modeling', 'information retrieval', 'zero-shot retrieval']"
c491d6e6e24db88e1532788d63bbecfc02b8d9a0,Serving Large Language Models on Huawei CloudMatrix384,"['Pengfei Zuo', 'Huimin Lin', 'Junbo Deng', 'Nan-Hai Zou', 'Xingkun Yang', 'Ying Diao', 'Weifeng Gao', 'Ke Xu', 'Zhangyu Chen', 'Shirui Lu', 'Zhaopeng Qiu', 'Peiyang Li', 'Xianyu Chang', 'Zheng Yu', 'Fangzheng Miao', 'Jiali Zheng', 'Ying Li', 'Yuan Feng', 'Bei Wang', 'Zaijian Zong', 'Mosong Zhou', 'Wenli Zhou', 'Houjian Chen', 'Xingyu Liao', 'Yipeng Li', 'Wenxia Zhang', 'Ping Zhu', 'Yinggang Wang', 'Chuan Xiao', 'Depeng Liang', 'Dong Cao', 'Juncheng Liu', 'Yongqiang Yang', 'Xiaolong Bai', 'Yi Li', 'Hua Xie', 'Huatao Wu', 'Zhibin Yu', 'Lv Chen', 'Hu Liu', 'Yu Ding', 'Haipei Zhu', 'Jing Xia', 'Yi Xiong', 'Zhou Yu', 'Heng Liao']","The rapid evolution of large language models (LLMs), driven by growing parameter scales, adoption of mixture-of-experts (MoE) architectures, and expanding context lengths, imposes unprecedented demands on AI infrastructure. Traditional AI clusters face limitations in compute intensity, memory bandwidth, inter-chip communication, and latency, compounded by variable workloads and strict service-level objectives. Addressing these issues requires fundamentally redesigned hardware-software integration. This paper introduces Huawei CloudMatrix, a next-generation AI datacenter architecture, realized in the production-grade CloudMatrix384 supernode. It integrates 384 Ascend 910 NPUs and 192 Kunpeng CPUs interconnected via an ultra-high-bandwidth Unified Bus (UB) network, enabling direct all-to-all communication and dynamic pooling of resources. These features optimize performance for communication-intensive operations, such as large-scale MoE expert parallelism and distributed key-value cache access. To fully leverage CloudMatrix384, we propose CloudMatrix-Infer, an advanced LLM serving solution incorporating three core innovations: a peer-to-peer serving architecture that independently scales prefill, decode, and caching; a large-scale expert parallelism strategy supporting EP320 via efficient UB-based token dispatch; and hardware-aware optimizations including specialized operators, microbatch-based pipelining, and INT8 quantization. Evaluation with the DeepSeek-R1 model shows CloudMatrix-Infer achieves state-of-the-art efficiency: prefill throughput of 6,688 tokens/s per NPU and decode throughput of 1,943 tokens/s per NPU (<50 ms TPOT). It effectively balances throughput and latency, sustaining 538 tokens/s per NPU even under stringent 15 ms latency constraints, while INT8 quantization maintains model accuracy across benchmarks.",['JournalArticle'],arXiv.org,2025-06-15,2025,False,,https://www.semanticscholar.org/paper/c491d6e6e24db88e1532788d63bbecfc02b8d9a0,29,"['Computer Science', 'Computer Science', 'Engineering']",efficient,['Inference'],"['Efficient Architectures', 'Model Compression', 'Mixture of Experts', 'Quantization']",['Efficient Methods'],['Text'],[],[],[],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper focuses on efficient serving of large language models in datacenter-scale hardware, emphasizing throughput, latency, and compression techniques. It does not emphasize multilinguality or edge-device deployment explicitly, so it is moderately relevant to the intersection of multilinguality and efficiency but primarily an efficiency contribution at large scale datacenters rather than edge devices or multilingual-specific issues.","['Huawei CloudMatrix', 'CloudMatrix384', 'Ascend 910 NPU', 'Kunpeng CPU', 'Unified Bus network', 'Mixture-of-Experts', 'MoE expert parallelism', 'Large Language Models', 'LLM serving', 'peer-to-peer serving architecture', 'token dispatch', 'INT8 quantization', 'hardware-aware optimization', 'operator optimization', 'microbatch pipelining', 'DeepSeek-R1', 'throughput', 'latency', 'AI datacenter architecture']"
c4b1a89de59602a3a2728f2705be6dcd4bfaa77f,When Attention Sink Emerges in Language Models: An Empirical View,"['Xiangming Gu', 'Tianyu Pang', 'Chao Du', 'Qian Liu', 'Fengzhuo Zhang', 'Cunxiao Du', 'Ye Wang', 'Min Lin']","Language Models (LMs) assign significant attention to the first token, even if it is not semantically important, which is known as attention sink. This phenomenon has been widely adopted in applications such as streaming/long context generation, KV cache optimization, inference acceleration, model quantization, and others. Despite its widespread use, a deep understanding of attention sink in LMs is still lacking. In this work, we first demonstrate that attention sinks exist universally in LMs with various inputs, even in small models. Furthermore, attention sink is observed to emerge during the LM pre-training, motivating us to investigate how optimization, data distribution, loss function, and model architecture in LM pre-training influence its emergence. We highlight that attention sink emerges after effective optimization on sufficient training data. The sink position is highly correlated with the loss function and data distribution. Most importantly, we find that attention sink acts more like key biases, storing extra attention scores, which could be non-informative and not contribute to the value computation. We also observe that this phenomenon (at least partially) stems from tokens' inner dependence on attention scores as a result of softmax normalization. After relaxing such dependence by replacing softmax attention with other attention operations, such as sigmoid attention without normalization, attention sinks do not emerge in LMs up to 1B parameters. The code is available at https://github.com/sail-sg/Attention-Sink.",['JournalArticle'],International Conference on Learning Representations,2024-10-14,2024,False,,https://www.semanticscholar.org/paper/c4b1a89de59602a3a2728f2705be6dcd4bfaa77f,109,"['Computer Science', 'Computer Science']",efficient,"['Pretraining', 'Evaluation']","['Efficient Architectures', 'Language Modeling', 'Model Compression', 'Other']","['Language Modeling', 'Efficient Methods']",['Text'],[],[],[],Efficiency,"['Analysis', 'Technique']",3,"The paper analyzes a universal architectural behavior (attention sink) in language models and its implications for efficiency aspects like inference acceleration and quantization. It focuses on understanding and potentially improving efficiency, but does not directly address multilinguality or edge-specific deployment scenarios.","['attention sink', 'language models', 'softmax attention', 'sigmoid attention', 'pretraining', 'optimization', 'loss function', 'data distribution', 'model architecture', 'inference acceleration', 'KV cache optimization', 'model quantization', 'attention biases', 'scaling laws']"
c4d43fe1b7e44c5e9929d6edf7bd11de4e6d293a,Self-Distillation Bridges Distribution Gap in Language Model Fine-Tuning,"['Zhaorui Yang', 'Qian Liu', 'Tianyu Pang', 'Han Wang', 'H. Feng', 'Minfeng Zhu', 'Wei Chen']","The surge in Large Language Models (LLMs) has revolutionized natural language processing, but fine-tuning them for specific tasks often encounters challenges in balancing performance and preserving general instruction-following abilities. In this paper, we posit that the distribution gap between task datasets and the LLMs serves as the primary underlying cause. To address the problem, we introduce Self-Distillation Fine-Tuning (SDFT), a novel approach that bridges the distribution gap by guiding fine-tuning with a distilled dataset generated by the model itself to match its original distribution. Experimental results on the Llama-2-chat model across various benchmarks demonstrate that SDFT effectively mitigates catastrophic forgetting while achieving comparable or superior performance on downstream tasks compared to the vanilla fine-tuning. Moreover, SDFT demonstrates the potential to maintain the helpfulness and safety alignment of LLMs. Our code is available at https://github.com/sail-sg/sdft.","['JournalArticle', 'Conference']",Annual Meeting of the Association for Computational Linguistics,2024-02-21,2024,False,,https://www.semanticscholar.org/paper/c4d43fe1b7e44c5e9929d6edf7bd11de4e6d293a,88,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Evaluation']","['Knowledge Distillation', 'Parameter-Efficient Fine-Tuning', 'Language Modeling', 'Efficient Architectures']","['Language Modeling', 'Efficient Methods']",['Text'],['multilingual'],[],[],Efficiency,"['Method', 'Evaluation']",3,"The paper proposes a self-distillation fine-tuning method to improve large language model fine-tuning which impacts model efficiency and performance retention, but it does not explicitly address multilinguality or deployment on edge devices, focusing more on general fine-tuning improvements.","['Self-Distillation', 'Fine-Tuning', 'Large Language Models', 'LLM', 'Llama-2-chat', 'Distribution Gap', 'Catastrophic Forgetting', 'Instruction Following', 'Alignment', 'Helpfulness', 'Safety', 'Knowledge Distillation', 'Parameter-Efficient Fine-Tuning', 'Efficient Fine-Tuning', 'Natural Language Processing']"
c4da87efe7ff962b327d8aad409cecab7a51e79a,Ada-KV: Optimizing KV Cache Eviction by Adaptive Budget Allocation for Efficient LLM Inference,"['Yuan Feng', 'Junlin Lv', 'Yukun Cao', 'Xike Xie', 'S. K. Zhou']","Large Language Models have excelled in various domains but face efficiency challenges due to the growing Key-Value (KV) cache required for long-sequence inference. Recent efforts aim to reduce KV cache size by evicting vast non-critical cache elements during runtime while preserving generation quality. However, these methods typically allocate compression budgets uniformly across all attention heads, ignoring the unique attention patterns of each head. In this paper, we establish a theoretical loss upper bound between pre- and post-eviction attention output, explaining the optimization target of prior cache eviction methods, while guiding the optimization of adaptive budget allocation. Base on this, we propose {\it Ada-KV}, the first head-wise adaptive budget allocation strategy. It offers plug-and-play benefits, enabling seamless integration with prior cache eviction methods. Extensive evaluations on 13 datasets from Ruler and 16 datasets from LongBench, all conducted under both question-aware and question-agnostic scenarios, demonstrate substantial quality improvements over existing methods. Our code is available at https://github.com/FFY0/AdaKV.",['JournalArticle'],arXiv.org,2024-07-16,2024,False,,https://www.semanticscholar.org/paper/c4da87efe7ff962b327d8aad409cecab7a51e79a,116,"['Computer Science', 'Computer Science']",efficient,"['Inference', 'Evaluation']","['Model Compression', 'Quantization', 'Efficient Architectures', 'Language Modeling']","['Efficient Methods', 'Language Modeling']",['Text'],['multilingual'],[],[],Efficiency,"['Method', 'Evaluation']",3,"The paper focuses on improving inference efficiency of large language models through adaptive cache eviction, which is important for edge deployment. However, it does not explicitly address multilingual challenges or cross-lingual aspects, so it substantially addresses efficiency but not multilinguality.","['Ada-KV', 'KV cache', 'cache eviction', 'adaptive budget allocation', 'large language models', 'long-sequence inference', 'attention heads', 'Ruler dataset', 'LongBench dataset', 'quality improvement', 'plug-and-play', 'inference optimization']"
c5908653b52b24423cfe07270b0d737399feb68c,d3LLM: Ultra-Fast Diffusion LLM using Pseudo-Trajectory Distillation,"['Yulei Qian', 'Junda Su', 'Lanxiang Hu', 'Peiyuan Zhang', 'Zhijie Deng', 'Peng Zhao', 'Hao Zhang']","Diffusion large language models (dLLMs) offer capabilities beyond those of autoregressive (AR) LLMs, such as parallel decoding and random-order generation. However, realizing these benefits in practice is non-trivial, as dLLMs inherently face an accuracy-parallelism trade-off. Despite increasing interest, existing methods typically focus on only one-side of the coin, targeting either efficiency or performance. To address this limitation, we propose d3LLM (Pseudo-Distilled Diffusion Large Language Model), striking a balance between accuracy and parallelism: (i) during training, we introduce pseudo-trajectory distillation to teach the model which tokens can be decoded confidently at early steps, thereby improving parallelism; (ii) during inference, we employ entropy-based multi-block decoding with a KV-cache refresh mechanism to achieve high parallelism while maintaining accuracy. To better evaluate dLLMs, we also introduce AUP (Accuracy Under Parallelism), a new metric that jointly measures accuracy and parallelism. Experiments demonstrate that our d3LLM achieves up to 10$\times$ speedup over vanilla LLaDA/Dream and 5$\times$ speedup over AR models without much accuracy drop. Our code is available at https://github.com/hao-ai-lab/d3LLM.",['JournalArticle'],arXiv.org,2026-01-12,2026,False,,https://www.semanticscholar.org/paper/c5908653b52b24423cfe07270b0d737399feb68c,9,"['Computer Science', 'Computer Science']",efficient,"['Post-training', 'Inference', 'Evaluation']","['Efficient Architectures', 'Model Compression', 'Knowledge Distillation', 'Language Modeling', 'Benchmark and Evaluation']","['Language Modeling', 'Efficient Methods']",['Text'],[],['d3LLM'],[],Efficiency,"['Method', 'Technique', 'Evaluation']",3,"The paper addresses improving efficiency in large language models via diffusion models and introduces a new approach for balancing parallelism and accuracy during inference. While it is focused on efficiency improvements for language models, it does not explicitly target multilinguality or edge device constraints, making it moderately relevant to the 'last mile' problem.","['d3LLM', 'diffusion large language model', 'pseudo-trajectory distillation', 'parallel decoding', 'random-order generation', 'entropy-based multi-block decoding', 'KV-cache refresh', 'accuracy-parallelism trade-off', 'AUP metric', 'LLaDA', 'Dream', 'speedup', 'large language models', 'model compression', 'knowledge distillation']"
c6c734e16f66fbfcefac7625cc64599e83292c1e,MiniLM: Deep Self-Attention Distillation for Task-Agnostic Compression of Pre-Trained Transformers,"['Wenhui Wang', 'Furu Wei', 'Li Dong', 'Hangbo Bao', 'Nan Yang', 'Ming Zhou']","Pre-trained language models (e.g., BERT (Devlin et al., 2018) and its variants) have achieved remarkable success in varieties of NLP tasks. However, these models usually consist of hundreds of millions of parameters which brings challenges for fine-tuning and online serving in real-life applications due to latency and capacity constraints. In this work, we present a simple and effective approach to compress large Transformer (Vaswani et al., 2017) based pre-trained models, termed as deep self-attention distillation. The small model (student) is trained by deeply mimicking the self-attention module, which plays a vital role in Transformer networks, of the large model (teacher). Specifically, we propose distilling the self-attention module of the last Transformer layer of the teacher, which is effective and flexible for the student. Furthermore, we introduce the scaled dot-product between values in the self-attention module as the new deep self-attention knowledge, in addition to the attention distributions (i.e., the scaled dot-product of queries and keys) that have been used in existing works. Moreover, we show that introducing a teacher assistant (Mirzadeh et al., 2019) also helps the distillation of large pre-trained Transformer models. Experimental results demonstrate that our monolingual model outperforms state-of-the-art baselines in different parameter size of student models. In particular, it retains more than 99% accuracy on SQuAD 2.0 and several GLUE benchmark tasks using 50% of the Transformer parameters and computations of the teacher model. We also obtain competitive results in applying deep self-attention distillation to multilingual pre-trained models.",['JournalArticle'],Neural Information Processing Systems,2020-02-25,2020,False,,https://www.semanticscholar.org/paper/c6c734e16f66fbfcefac7625cc64599e83292c1e,1947,"['Computer Science', 'Computer Science']","efficient,intersection,multilingual",['Post-training'],"['Knowledge Distillation', 'Model Compression', 'Parameter-Efficient Fine-Tuning', 'Multilingual Pretraining']","['Efficient Methods', 'Multilingualism and Cross-Lingual NLP']",['Text'],['multilingual'],['MiniLM'],[],Both,"['Method', 'Technique']",4,"The paper proposes a knowledge distillation method for compressing large pre-trained transformers, targeting both monolingual and multilingual models. It explicitly addresses efficiency through model compression and mentions competitive results for multilingual pretrained models, making it relevant to the tension between multilinguality and efficiency for edge deployment.","['MiniLM', 'deep self-attention distillation', 'transformer compression', 'knowledge distillation', 'teacher assistant', 'scaled dot-product', 'attention distributions', 'BERT', 'SQuAD 2.0', 'GLUE', 'multilingual pretraining', 'parameter-efficient fine-tuning', 'model compression']"
c879413103f8950bdd414c7f60a39bd7748c9be8,Prompting Large Language Model for Machine Translation: A Case Study,"['Biao Zhang', 'B. Haddow', 'Alexandra Birch']","Research on prompting has shown excellent performance with little or even no supervised training across many tasks. However, prompting for machine translation is still under-explored in the literature. We fill this gap by offering a systematic study on prompting strategies for translation, examining various factors for prompt template and demonstration example selection. We further explore the use of monolingual data and the feasibility of cross-lingual, cross-domain, and sentence-to-document transfer learning in prompting. Extensive experiments with GLM-130B (Zeng et al., 2022) as the testbed show that 1) the number and the quality of prompt examples matter, where using suboptimal examples degenerates translation; 2) several features of prompt examples, such as semantic similarity, show significant Spearman correlation with their prompting performance; yet, none of the correlations are strong enough; 3) using pseudo parallel prompt examples constructed from monolingual data via zero-shot prompting could improve translation; and 4) improved performance is achievable by transferring knowledge from prompt examples selected in other settings. We finally provide an analysis on the model outputs and discuss several problems that prompting still suffers from.","['JournalArticle', 'Conference']",International Conference on Machine Learning,2023-01-17,2023,True,http://arxiv.org/pdf/2301.07069,https://www.semanticscholar.org/paper/c879413103f8950bdd414c7f60a39bd7748c9be8,388,"['Computer Science', 'Computer Science', 'Linguistics']",multilingual,"['Post-training', 'Evaluation']","['Cross-Lingual Transfer', 'Machine Translation', 'Language Modeling', 'Benchmark and Evaluation', 'Other']","['Machine Translation', 'Multilingualism and Cross-Lingual NLP', 'Language Modeling', 'Resources and Evaluation']",['Text'],['multilingual'],[],[],Multilinguality,"['Evaluation', 'Analysis']",3,"The paper substantially addresses multilinguality through prompting strategies for machine translation including cross-lingual and domain transfer, but it does not focus on efficiency or deployment on constrained hardware relevant to edge devices.","['prompting', 'large language model', 'machine translation', 'prompt template', 'demonstration example selection', 'monolingual data', 'cross-lingual transfer', 'cross-domain transfer', 'sentence-to-document transfer', 'GLM-130B', 'pseudo parallel data', 'zero-shot prompting', 'semantic similarity', 'translation quality', 'prompt example selection', 'correlation analysis']"
c96297261467b5daa2d01227496a70d444602434,Baichuan 2: Open Large-scale Language Models,"['Ai Ming Yang', 'Bin Xiao', 'Bingning Wang', 'Borong Zhang', 'Ce Bian', 'Chao Yin', 'Chenxu Lv', 'Da Pan', 'Dian Wang', 'Dong Yan', 'Fan Yang', 'Fei Deng', 'Feng Wang', 'Feng Liu', 'Guangwei Ai', 'Guosheng Dong', 'Hai Zhao', 'Hang Xu', 'Hao-Lun Sun', 'Hongda Zhang', 'Hui Liu', 'Jiaming Ji', 'Jian Xie', 'Juntao Dai', 'Kuncheng Fang', 'Lei Su', 'Liang Song', 'Lifeng Liu', 'Liyun Ru', 'Luyao Ma', 'Mang Wang', 'Mickel Liu', 'Mingan Lin', 'Nuolan Nie', 'Pei Guo', 'Ruiyang Sun', 'Zhang Tao', 'Tianpeng Li', 'Tianyu Li', 'Wei Cheng', 'Weipeng Chen', 'Xiangrong Zeng', 'Xiaochuan Wang', 'Xiaoxi Chen', 'Xin Men', 'Xing Yu', 'Xuehai Pan', 'Yan-Bin Shen', 'Yiding Wang', 'Yiyun Li', 'Youxin Jiang', 'Yuchen Gao', 'Yupeng Zhang', 'Zenan Zhou', 'Zhiying Wu']","Large language models (LLMs) have demonstrated remarkable performance on a variety of natural language tasks based on just a few examples of natural language instructions, reducing the need for extensive feature engineering. However, most powerful LLMs are closed-source or limited in their capability for languages other than English. In this technical report, we present Baichuan 2, a series of large-scale multilingual language models containing 7 billion and 13 billion parameters, trained from scratch, on 2.6 trillion tokens. Baichuan 2 matches or outperforms other open-source models of similar size on public benchmarks like MMLU, CMMLU, GSM8K, and HumanEval. Furthermore, Baichuan 2 excels in vertical domains such as medicine and law. We will release all pre-training model checkpoints to benefit the research community in better understanding the training dynamics of Baichuan 2.",['JournalArticle'],arXiv.org,2023-09-19,2023,True,https://arxiv.org/pdf/2309.10305,https://www.semanticscholar.org/paper/c96297261467b5daa2d01227496a70d444602434,955,"['Computer Science', 'Computer Science', 'Linguistics']",multilingual,"['Data Collection', 'Pretraining', 'Evaluation']","['Multilingual Pretraining', 'Language Modeling', 'Benchmark and Evaluation']","['Multilingualism and Cross-Lingual NLP', 'Language Modeling', 'Resources and Evaluation']",['Text'],['multilingual'],['Baichuan 2'],"[7.0, 13.0]",Multilinguality,"['Method', 'Resource', 'Evaluation']",3,"The paper presents large-scale multilingual language models and releases pretraining checkpoints, which substantially addresses multilinguality. There is no explicit focus on efficiency or edge deployment, so its relevance to 'the last mile of NLP' is moderate but not high.","['Baichuan 2', 'large language models', 'LLMs', 'multilingual', 'pretraining', '7B model', '13B model', '2.6 trillion tokens', 'MMLU', 'CMMLU', 'GSM8K', 'HumanEval', 'medicine domain', 'law domain', 'public benchmarks', 'open-source']"
